Draft Year,ID Pick,Round,Round.Pick,Pick Number,Draft Team,Team Traded To,Team,Player,Height,Height (inches),Weight (lbs),College,Birthday
1980,7.16,7,16,154,Kings,,Kings,Arnold McDowell,,,,,
1980,7.17,7,17,155,Bucks,,Bucks,Ron White,,,,,
1980,7.18,7,18,156,Hawks,,Hawks,Charles Hightower,,,,,
1980,7.19,7,19,157,Suns,,Suns,Ron Williams,,,,,
1980,7.2,7,2,158,Supersonics,,Supersonics,Carl Ervin,,,,,
1980,7.21,7,21,159,76ers,,76ers,Richard Smith,,,,,
1980,7.22,7,22,160,Celtics,,Celtics,Les Hanson,,,,,
1980,8.1,8,1,161,Pistons,,Pistons,Leroy Loggins,,,,,
1980,8.2,8,2,162,Warriors,,Warriors,Kurt Kanaskie,,,,,
1980,8.3,8,3,163,Jazz,,Jazz,Jim Brandon,,,,,
1980,8.4,8,4,164,Bulls,,Bulls,Modzel Greer,,,,,
1980,8.5,8,5,165,Nets,,Nets,Lloyd Terry,,,,,
1980,8.6,8,6,166,Cavaliers,,Cavaliers,Jim Ellinghausen,,,,,
1980,8.7,8,7,167,Pacers,,Pacers,Steve Stielper,,,,,
1980,8.8,8,8,168,Trail Blazers,,Trail Blazers,John Stroeder,6'10'',82,260,Montana,7/24/1958
1980,8.9,8,9,169,Mavericks,,Mavericks,Clarence Kea,6'6'',78,218,Lamar,2/2/1959
1980,8.1,8,1,170,Bullets,,Bullets,Rich Valavicious,,,,,
1980,8.11,8,11,171,Knicks,,Knicks,James Salters,,,,,
1980,8.12,8,12,172,Spurs,,Spurs,Bill Bailey,,,,,
1980,8.13,8,13,173,Rockets,,Rockets,Rosie Barnes,,,,,
1980,8.14,8,14,174,Bucks,,Bucks,Keith Valentine,,,,,
1980,8.15,8,15,175,Suns,,Suns,Jim Conolly,,,,,
1980,8.16,8,16,176,Supersonics,,Supersonics,Al Dutch,,,,,
1980,8.17,8,17,177,76ers,,76ers,Martin Lemelle,,,,,
1980,8.18,8,18,178,Lakers,,Lakers,Melvin Hooker,,,,,
1980,8.19,8,19,179,Celtics,,Celtics,Steve Wright,,,,,
1980,9.1,9,1,180,Pistons,,Pistons,Terry Dupris,,,,,
1980,9.2,9,2,181,Jazz,,Jazz,Paul Renfro,,,,,
1980,9.3,9,3,182,Warriors,,Warriors,Billy Reid,6'5'',77,190,San Francisco,9/10/1957
1980,9.4,9,4,183,Bulls,,Bulls,Jay Shidler,,,,,
1980,9.5,9,5,184,Nuggets,,Nuggets,Jim Graziano,,,,,
1980,9.6,9,6,185,Nets,,Nets,Barry Young,,,,,
1980,9.7,9,7,186,Pacers,,Pacers,Scott Rogers,,,,,
1980,9.8,9,8,187,Cavaliers,,Cavaliers,Melvin Crafter,,,,,
1980,9.9,9,9,188,Trail Blazers,,Trail Blazers,Rich Boucher,,,,,
1980,9.1,9,1,189,Mavericks,,Mavericks,Ken Williams,,,,,
1980,9.11,9,11,190,Knicks,,Knicks,Don Wiley,,,,,
1980,9.12,9,12,191,Bullets,,Bullets,Clinton Wyatt,,,,,
1980,9.13,9,13,192,Spurs,,Spurs,Al Williams,,,,,
1980,9.14,9,14,193,Kings,,Kings,Charley Cole,,,,,
1980,9.15,9,15,194,Bucks,,Bucks,Del Yarbrough,,,,,
1980,9.16,9,16,195,Hawks,,Hawks,Stanley Lamb,,,,,
1980,9.17,9,17,196,Suns,,Suns,Keith French,,,,,
1980,9.18,9,18,197,Supersonics,,Supersonics,Jim Tillman,,,,,
1980,9.19,9,19,198,76ers,,76ers,Luke Griffin,,,,,
1980,9.2,9,2,199,Celtics,,Celtics,Brian Jung,,,,,
1980,10.1,10,1,200,Warriors,,Warriors,Tim Higgins,,,,,
1980,10.2,10,2,201,Jazz,,Jazz,Leroy Coleman,,,,,
1980,10.3,10,3,202,Nuggets,,Nuggets,Earl Sango,,,,,
1980,10.4,10,4,203,Bulls,,Bulls,Billy Foster,,,,,
1980,10.5,10,5,204,Pacers,,Pacers,John Bates,,,,,
1980,10.6,10,6,205,Trail Blazers,,Trail Blazers,Dave Kufeld,,,,,
1980,10.7,10,7,206,Mavericks,,Mavericks,Tom Morgan,,,,,
1980,10.8,10,8,207,Bullets,,Bullets,Don Youman,,,,,
1980,10.9,10,9,208,Knicks,,Knicks,Gerald Ross,,,,,
1980,10.1,10,1,209,Spurs,,Spurs,Steve Schall,,,,,
1980,10.11,10,11,210,Bucks,,Bucks,Melvin Crayton,,,,,
1980,10.12,10,12,211,Suns,,Suns,Randy Carroll,,,,,
1980,10.13,10,13,212,Supersonics,,Supersonics,Kent Williams,,,,,
1980,10.14,10,14,213,76ers,,76ers,Joe Hand,,,,,
1980,10.15,10,15,214,Celtics,,Celtics,John Nolan,,,,,
1979,1.1,1,1,1,Lakers,,Lakers,Earvin Johnson,6'8'',80,215,Michigan State,8/14/1959
1979,1.2,1,2,2,Bulls,,Bulls,David Greenwood,6'9'',81,222,UCLA,5/27/1957
1979,1.3,1,3,3,Knicks,,Knicks,Bill Cartwright,7'1'',85,245,San Francisco,7/30/1957
1979,1.4,1,4,4,Pistons,,Pistons,Greg Kelser,6'7'',79,190,Michigan State,9/17/1957
1979,1.5,1,5,5,Bucks,,Bucks,Sidney Moncrief,6'3'',75,180,Arkansas,9/21/1957
1979,1.6,1,6,6,Supersonics,,Supersonics,James Bailey,6'9'',81,220,Rutgers,5/21/1957
1979,1.7,1,7,7,Supersonics,,Supersonics,Vinnie Johnson,6'2'',74,200,Baylor,9/1/1956
1979,1.8,1,8,8,Nets,,Nets,Calvin Natt,6'6'',78,220,Northeast Louisiana,1/8/1957
1979,1.9,1,9,9,Knicks,,Knicks,Larry Demic,6'9'',81,225,Arizona,6/27/1957
1979,1.1,1,1,10,Pistons,,Pistons,Roy Hamilton,6'2'',74,180,UCLA,7/20/1957
1979,1.11,1,11,11,Nets,,Nets,Cliff Robinson,6'9'',81,220,USC,3/13/1960
1979,1.12,1,12,12,Trail Blazers,,Trail Blazers,Jim Paxson,6'6'',78,200,Dayton,7/9/1957
1979,1.13,1,13,13,Pacers,,Pacers,Dudley Bradley,6'6'',78,195,North Carolina,3/19/1957
1979,1.14,1,14,14,Lakers,,Lakers,Brad Holland,6'3'',75,180,UCLA,12/6/1956
1979,1.15,1,15,15,Pistons,,Pistons,Phil Hubbard,6'8'',80,215,Michigan,12/13/1956
1979,1.16,1,16,16,76ers,,76ers,Jim Spanarkel,6'5'',77,190,Duke,6/28/1957
1979,1.17,1,17,17,Rockets,,Rockets,Lee Johnson,6'11'',83,205,East Texas State,6/16/1957
1979,1.18,1,18,18,Kings,,Kings,Reggie King,6'6'',78,225,Alabama,2/14/1957
1979,1.19,1,19,19,Spurs,,Spurs,Wiley Peck,6'7'',79,220,Mississippi State,9/15/1957
1979,1.2,1,2,20,Jazz,,Jazz,Larry Knight,,,,,
1979,1.21,1,21,21,Knicks,,Knicks,Sylvester Williams,6'7'',79,210,Rhode Island,1/26/1958
1979,1.22,1,22,22,Suns,,Suns,Kyle Macy,6'3'',75,175,Kentucky,4/9/1957
1979,2.1,2,1,23,Jazz,,Jazz,Tico Brown,,,,,
1979,2.2,2,2,24,Suns,,Suns,Johnny High,6'3'',75,185,Nevada-Reno,4/25/1957
1979,2.3,2,3,25,Lakers,,Lakers,Oliver Mack,6'3'',75,185,East Carolina,6/6/1957
1979,2.4,2,4,26,Cavaliers,,Cavaliers,Bruce Flowers,6'8'',80,225,Notre Dame,6/13/1957
1979,2.5,2,5,27,Knicks,,Knicks,Reggie Carter,6'3'',75,175,St. John's,10/10/1957
1979,2.6,2,6,28,Warriors,,Warriors,Danny Salisbury,,,,,
1979,2.7,2,7,29,Pistons,,Pistons,Tony Price,6'6'',78,190,Pennsylvania,1/5/1957
1979,2.8,2,8,30,Nuggets,,Nuggets,Gary Garland,6'4'',76,180,DePaul,10/12/1957
1979,2.9,2,9,31,Bucks,,Bucks,Edgar Jones,6'10'',82,225,Nevada-Reno,6/17/1956
1979,2.1,2,1,32,Pacers,,Pacers,Tony Zeno,6'8'',80,210,Arizona State,10/1/1957
1979,2.11,2,11,33,Bulls,,Bulls,Lawrence Butler,,,,,
1979,2.12,2,12,34,Knicks,,Knicks,Kim Goetz,,,,,
1979,2.13,2,13,35,Hawks,,Hawks,James Bradley,,,,,
1979,2.14,2,14,36,76ers,,76ers,Clint Richardson,6'3'',75,195,Seattle,8/7/1956
1979,2.15,2,15,37,76ers,,76ers,Bernard Toone,6'9'',81,210,Marquette,7/14/1956
1979,2.16,2,16,38,Hawks,,Hawks,Larry Wilson,,,,,
1979,2.17,2,17,39,Lakers,,Lakers,Victor King,,,,,
1979,2.18,2,18,40,Trail Blazers,,Trail Blazers,Andrew Fields,,,,,
1979,2.19,2,19,41,Lakers,,Lakers,Mark Young,,,,,
1979,2.2,2,2,42,Rockets,,Rockets,Paul Mokeski,7'0'',84,250,Kansas,1/3/1957
1979,2.21,2,21,43,Supersonics,,Supersonics,John Moore,6'1'',73,175,Texas,3/3/1958
1979,2.22,2,22,44,Bullets,,Bullets,Joe DeSantis,,,,,
1979,3.1,3,1,45,Jazz,,Jazz,Arvid Kramer,6'9'',81,220,Augustana (SD),10/2/1956
1979,3.2,3,2,46,Bullets,,Bullets,Andrew Parker,,,,,
1979,3.3,3,3,47,Bulls,,Bulls,Calvin Garrett,6'7'',79,190,Oral Roberts,7/11/1956
1979,3.4,3,4,48,Pistons,,Pistons,Terry Duerod,6'2'',74,180,Detroit,7/29/1956
1979,3.5,3,5,49,Bulls,,Bulls,Cedrick Hordges,6'8'',80,220,South Carolina,1/8/1957
1979,3.6,3,6,50,Knicks,,Knicks,Geoff Huston,6'2'',74,175,Texas Tech,11/8/1957
1979,3.7,3,7,51,Nets,,Nets,John Gerdy,,,,,
1979,3.8,3,8,52,Bucks,,Bucks,Larry Gibson,,,,,
1979,3.9,3,9,53,Celtics,,Celtics,Wayne Kreklow,6'4'',76,175,Drake,1/4/1957
1979,3.1,3,1,54,Warriors,,Warriors,Lynbert Johnson,6'5'',77,195,Wichita State,9/7/1957
1979,3.11,3,11,55,Clippers,,Clippers,Tom Channel,,,,,
1979,3.12,3,12,56,Trail Blazers,,Trail Blazers,Mickey Fox,,,,,
1979,3.13,3,13,57,Hawks,,Hawks,Don March,,,,,
1979,3.14,3,14,58,76ers,,76ers,Earl Cureton,6'9'',81,210,Detroit,9/3/1957
1979,3.15,3,15,59,Rockets,,Rockets,Ricardo Brown,,,,,
1979,3.16,3,16,60,Lakers,,Lakers,Walter Daniels,,,,,
1979,3.17,3,17,61,Celtics,,Celtics,Ernesto Malcolm,,,,,
1979,3.18,3,18,62,Kings,,Kings,Terry Crosby,6'4'',76,195,Tennessee,1/4/1957
1979,3.19,3,19,63,Spurs,,Spurs,Sylvester Norris,6'11'',83,220,Jackson State,2/18/1957
1979,3.2,3,2,64,Suns,,Suns,Al Green,,,,,
1979,3.21,3,21,65,Cavaliers,,Cavaliers,Bill Laimbeer,6'11'',83,245,Notre Dame,5/19/1957
1979,3.22,3,22,66,Bullets,,Bullets,Charles Floyd,,,,,
1979,4.1,4,1,67,Jazz,,Jazz,Greg Deane,6'4'',76,190,Utah,12/6/1957
1979,4.2,4,2,68,Celtics,,Celtics,Nick Galis,,,,,
1979,4.3,4,3,69,Bucks,,Bucks,Eugene Robinson,,,,,
1979,4.4,4,4,70,Cavaliers,,Cavaliers,Rick Swing,,,,,
1979,4.5,4,5,71,Knicks,,Knicks,Larry Rogers,,,,,
1979,4.6,4,6,72,Bulls,,Bulls,George Maynor,,,,,
1979,4.7,4,7,73,Supersonics,,Supersonics,James Donaldson,7'2'',86,275,Washington State,8/16/1957
1979,4.8,4,8,74,Pacers,,Pacers,Don Newman,,,,,
1979,4.9,4,9,75,Warriors,,Warriors,Ron Ripley,,,,,
1979,4.1,4,1,76,Rockets,,Rockets,Sammy Drummer,,,,,
1979,4.11,4,11,77,Clippers,,Clippers,Lionel Garrett,,,,,
1979,4.12,4,12,78,Trail Blazers,,Trail Blazers,Daryll Robinson,,,,,
1979,4.13,4,13,79,Lakers,,Lakers,Ray White,,,,,
1979,4.14,4,14,80,Rockets,,Rockets,Lionel Green,,,,,
1979,4.15,4,15,81,Lakers,,Lakers,Ricky Reed,,,,,
1979,4.16,4,16,82,Warriors,,Warriors,Jerry Sichting,6'1'',73,168,Purdue,11/29/1956
1979,4.17,4,17,83,76ers,,76ers,Mike Niles,6'6'',78,225,Cal. State-Fullerton,3/31/1955
1979,4.18,4,18,84,Spurs,,Spurs,Al Daniel,,,,,
1979,4.19,4,19,85,Kings,,Kings,John McCullough,6'4'',76,190,Oklahoma,10/5/1956
1979,4.2,4,2,86,Suns,,Suns,Malcolm Cesare,,,,,
1979,4.21,4,21,87,Supersonics,,Supersonics,Richie Allen,,,,,
1979,4.22,4,22,88,Bullets,,Bullets,Lamont Reid,,,,,
1979,5.1,5,1,89,Jazz,,Jazz,Perry Wolfe,,,,,
1979,5.2,5,2,90,Celtics,,Celtics,Jimmy Allen,,,,,
1979,5.3,5,3,91,Cavaliers,,Cavaliers,Matt Simpkins,,,,,
1979,5.4,5,4,92,Pistons,,Pistons,Flintie Williams,,,,,
1979,5.5,5,5,93,Bulls,,Bulls,Larry Washington,,,,,
1979,5.6,5,6,94,Knicks,,Knicks,Johnny Green,,,,,
1979,5.7,5,7,95,Nets,,Nets,Joe Abramaitis,,,,,
1979,5.8,5,8,96,Warriors,,Warriors,George Lett,,,,,
1979,5.9,5,9,97,Bucks,,Bucks,Jim Tillman,,,,,
1979,5.1,5,1,98,Pacers,,Pacers,Billy Reid,6'5'',77,190,San Francisco,9/10/1957
1979,5.11,5,11,99,Clippers,,Clippers,Greg Joyner,,,,,
1979,5.12,5,12,100,Trail Blazers,,Trail Blazers,Matt White,,,,,
1979,5.13,5,13,101,Hawks,,Hawks,Tiny Pinder,,,,,
1979,5.14,5,14,102,Nuggets,,Nuggets,Larry Williams,,,,,
1979,5.15,5,15,103,76ers,,76ers,Carl McPipe,,,,,
1979,5.16,5,16,104,Rockets,,Rockets,Allen Leavell,6'1'',73,170,Oklahoma City,5/27/1957
1979,5.17,5,17,105,Kings,,Kings,Curtis Watkins,,,,,
1979,5.18,5,18,106,Spurs,,Spurs,Steve Schall,,,,,
1979,5.19,5,19,107,Suns,,Suns,Mark Eaton,7'3'',87,275,UCLA,1/24/1957
1979,5.2,5,2,108,Bullets,,Bullets,Marshall Ashford,,,,,
1979,6.1,6,1,109,Jazz,,Jazz,Ernie Cobb,,,,,
1979,6.2,6,2,110,Celtics,,Celtics,Marvin Delph,,,,,
1979,6.3,6,3,111,Pistons,,Pistons,Truman Clayton,,,,,
1979,6.4,6,4,112,Cavaliers,,Cavaliers,Joe Manning,,,,,
1979,6.5,6,5,113,Knicks,,Knicks,Phil Abney,,,,,
1979,6.6,6,6,114,Bulls,,Bulls,Steve Smith,,,,,
1979,6.7,6,7,115,Nets,,Nets,Tony Smith,,,,,
1979,6.8,6,8,116,Bucks,,Bucks,Derrick Mayes,,,,,
1979,6.9,6,9,117,Pacers,,Pacers,Greg Guye,,,,,
1979,6.1,6,1,118,Warriors,,Warriors,Jim Mitchem,,,,,
1979,6.11,6,11,119,Clippers,,Clippers,Bob Bender,,,,,
1979,6.12,6,12,120,Trail Blazers,,Trail Blazers,Ray Ellis,,,,,
1979,6.13,6,13,121,Hawks,,Hawks,Dwight Williams,,,,,
1979,6.14,6,14,122,Nuggets,,Nuggets,Odell Ball,,,,,
1979,6.15,6,15,123,76ers,,76ers,Dan Hartshorne,,,,,
1979,6.16,6,16,124,Rockets,,Rockets,Collie Davis,,,,,
1979,6.17,6,17,125,Spurs,,Spurs,Terry Knight,,,,,
1979,6.18,6,18,126,Kings,,Kings,Bob Roma,,,,,
1979,6.19,6,19,127,Suns,,Suns,Dale Shackelford,,,,,
1979,6.2,6,2,128,Bullets,,Bullets,Garcia Hopkins,,,,,
1979,7.1,7,1,129,Jazz,,Jazz,Paul Poe,,,,,
1979,7.2,7,2,130,Celtics,,Celtics,Steve Castellan,,,,,
1979,7.3,7,3,131,Cavaliers,,Cavaliers,Steve Skaggs,,,,,
1979,7.4,7,4,132,Pistons,,Pistons,Ken Jones,,,,,
1979,7.5,7,5,133,Bulls,,Bulls,Mike Eversley,,,,,
1979,7.6,7,6,134,Knicks,,Knicks,Marc Coleman,,,,,
1979,7.7,7,7,135,Nets,,Nets,Jim Strickland,,,,,
1979,7.8,7,8,136,Pacers,,Pacers,Dirk Ewing,,,,,
1979,7.9,7,9,137,Warriors,,Warriors,Ren Watson,,,,,
1979,7.1,7,1,138,Bucks,,Bucks,Stan Ray,,,,,
1979,7.11,7,11,139,Clippers,,Clippers,Jene Grey,,,,,
1979,7.12,7,12,140,Trail Blazers,,Trail Blazers,Jeff Tropf,,,,,
1979,7.13,7,13,141,Hawks,,Hawks,Tim Waterman,,,,,
1979,7.14,7,14,142,76ers,,76ers,Bobby Willis,,,,,
1979,7.15,7,15,143,Rockets,,Rockets,Rich Valavicius,,,,,
1979,7.16,7,16,144,Nuggets,,Nuggets,John Johnson,,,,,
1979,7.17,7,17,145,Kings,,Kings,Nick Daniels,,,,,
1979,7.18,7,18,146,Spurs,,Spurs,Tyrone Branyan,,,,,
1979,7.19,7,19,147,Suns,,Suns,Ollie Matson,,,,,
1979,8.1,8,1,148,Jazz,,Jazz,Keith McDonald,,,,,
1979,8.2,8,2,149,Celtics,,Celtics,Glenn Sudhop,,,,,
1979,8.3,8,3,150,Pistons,,Pistons,Rodney Lee,,,,,
1979,8.4,8,4,151,Cavaliers,,Cavaliers,Mark Haymore,,,,,
1979,8.5,8,5,152,Knicks,,Knicks,Billy Tucker,,,,,
1979,8.6,8,6,153,Bulls,,Bulls,Tony Warren,,,,,
1979,8.7,8,7,154,Nets,,Nets,Henry Hollingsworth,,,,,
1979,8.8,8,8,155,Warriors,,Warriors,Mario Butler,,,,,
1979,8.9,8,9,156,Bucks,,Bucks,Larry Spicer,,,,,
1979,8.1,8,1,157,Pacers,,Pacers,Brian Magid,,,,,
1979,8.11,8,11,158,Clippers,,Clippers,Renaldo Lawrence,,,,,
1979,8.12,8,12,159,Trail Blazers,,Trail Blazers,Willie Pounds,,,,,
1979,8.13,8,13,160,Hawks,,Hawks,John Goedeke,,,,,
1979,8.14,8,14,161,Rockets,,Rockets,Delbert Watson,,,,,
1979,8.15,8,15,162,Nuggets,,Nuggets,Matt Teahan,,,,,
1979,8.16,8,16,163,76ers,,76ers,Rick Raivio,,,,,
1979,8.17,8,17,164,Kings,,Kings,Tony Vann,,,,,
1979,8.18,8,18,165,Suns,,Suns,Charles Jones,6'9'',81,215,Albany State (GA),4/3/1957
1979,8.19,8,19,166,Bullets,,Bullets,Jo Jo Walters,,,,,
1979,9.1,9,1,167,Jazz,,Jazz,Milt Huggins,,,,,
1979,9.2,9,2,168,Celtics,,Celtics,Kevin Sinnett,,,,,
1979,9.3,9,3,169,Cavaliers,,Cavaliers,Tim Joyce,,,,,
1979,9.4,9,4,170,Pistons,,Pistons,Val Bracey,,,,,
1979,9.5,9,5,171,Bulls,,Bulls,James Jackson,,,,,
1979,9.6,9,6,172,Knicks,,Knicks,Brett Wyatt,,,,,
1979,9.7,9,7,173,Nets,,Nets,Ricky Free,,,,,
1979,9.8,9,8,174,Bucks,,Bucks,Roger Lapham,,,,,
1979,9.9,9,9,175,Warriors,,Warriors,Gene Ransom,,,,,
1979,9.1,9,1,176,Clippers,,Clippers,Mike Dodd,,,,,
1979,9.11,9,11,177,Trail Blazers,,Trail Blazers,Stan Eckwood,,,,,
1979,9.12,9,12,178,Hawks,,Hawks,Cedric Oliver,,,,,
1979,9.13,9,13,179,Nuggets,,Nuggets,Emmett Lewis,,,,,
1979,9.14,9,14,180,76ers,,76ers,Coby Leavitt,,,,,
1979,9.15,9,15,181,Kings,,Kings,Gary Wilson,,,,,
1979,9.16,9,16,182,Spurs,,Spurs,Eddie McLeod,,,,,
1979,9.17,9,17,183,Suns,,Suns,Hosea Champine,,,,,
1979,9.18,9,18,184,Bullets,,Bullets,Ray Hooker,,,,,
1979,10.1,10,1,185,Jazz,,Jazz,Paul Dawkins,6'5'',77,190,Northern Illinois,6/10/1957
1979,10.2,10,2,186,Celtics,,Celtics,Alton Byrd,,,,,
1979,10.3,10,3,187,Pistons,,Pistons,Willie Polk,,,,,
1979,10.4,10,4,188,Cavaliers,,Cavaliers,Terry Peavy,,,,,
1979,10.5,10,5,189,Knicks,,Knicks,Gordon Thomas,,,,,
1979,10.6,10,6,190,Bulls,,Bulls,Marvin Thoms,,,,,
1979,10.7,10,7,191,Nets,,Nets,Eric Fleisher,,,,,
1979,10.8,10,8,192,Warriors,,Warriors,Kevin Heenan,,,,,
1979,10.9,10,9,193,Bucks,,Bucks,Chris Fahrbach,,,,,
1979,10.1,10,1,194,Clippers,,Clippers,Greg Hunter,,,,,
1979,10.11,10,11,195,Trail Blazers,,Trail Blazers,Kelvin Small,,,,,
1979,10.12,10,12,196,Hawks,,Hawks,Chad Nelson,,,,,
1979,10.13,10,13,197,Bulls,,Bulls,Cortez Collins,,,,,
1979,10.14,10,14,198,76ers,,76ers,Keith McCord,6'7'',79,210,Alabama-Birmingham,6/22/1957
1979,10.15,10,15,199,Spurs,,Spurs,Glen Fine,,,,,
1979,10.16,10,16,200,Kings,,Kings,Russell Saunders,,,,,
1979,10.17,10,17,201,Suns,,Suns,Korky Nelson,,,,,
1979,10.18,10,18,202,Bullets,,Bullets,Steve Martin,,,,,
1978,1.1,1,1,1,Trail Blazers,,Trail Blazers,Mychal Thompson,6'10'',82,226,Minnesota,1/30/1955
1978,1.2,1,2,2,Kings,,Kings,Phil Ford,6'2'',74,175,North Carolina,2/9/1956
1978,1.3,1,3,3,Pacers,,Pacers,Rick Robey,6'11'',83,230,Kentucky,1/30/1956
1978,1.4,1,4,4,Knicks,,Knicks,Micheal Richardson,6'5'',77,189,Montana,4/11/1955
1978,1.5,1,5,5,Warriors,,Warriors,Purvis Short,6'7'',79,210,Jackson State,7/2/1957
1978,1.6,1,6,6,Celtics,,Celtics,Larry Bird,6'9'',81,220,Indiana State,12/7/1956
1978,1.7,1,7,7,Trail Blazers,,Trail Blazers,Ron Brewer,6'4'',76,180,Arkansas,9/16/1955
1978,1.8,1,8,8,Celtics,,Celtics,Freeman Williams,6'4'',76,190,Portland State,5/15/1956
1978,1.9,1,9,9,Bulls,,Bulls,Reggie Theus,6'6'',78,190,UNLV,10/13/1957
1978,1.1,1,1,10,Hawks,,Hawks,Butch Lee,6'0'',72,185,Marquette,12/5/1956
1978,1.11,1,11,11,Jazz,,Jazz,James Hardy,6'8'',80,220,San Francisco,12/1/1956
1978,1.12,1,12,12,Bucks,,Bucks,George Johnson,6'7'',79,210,St. John's,12/8/1956
1978,1.13,1,13,13,Nets,,Nets,Winford Boynes,,,,,
1978,1.14,1,14,14,Bullets,,Bullets,Roger Phegley,6'6'',78,205,Bradley,10/16/1956
1978,1.15,1,15,15,Cavaliers,,Cavaliers,Mike Mitchell,6'7'',79,215,Auburn,1/1/1956
1978,1.16,1,16,16,Hawks,,Hawks,Jack Givens,6'5'',77,205,Kentucky,9/21/1956
1978,1.17,1,17,17,Nuggets,,Nuggets,Rod Griffin,,,,,
1978,1.18,1,18,18,Bullets,,Bullets,Dave Corzine,6'11'',83,250,DePaul,4/25/1956
1978,1.19,1,19,19,Suns,,Suns,Marty Byrnes,6'7'',79,215,Syracuse,4/30/1956
1978,1.2,1,2,20,Spurs,,Spurs,Frank Sanders,6'6'',78,200,Southern,1/23/1957
1978,1.21,1,21,21,Nuggets,,Nuggets,Mike Evans,6'1'',73,170,Kansas State,4/19/1955
1978,1.22,1,22,22,Warriors,,Warriors,Ray Townsend,6'3'',75,175,UCLA,12/20/1955
1978,2.1,2,1,23,Pistons,,Pistons,Terry Tyler,6'7'',79,215,Detroit,10/30/1956
1978,2.2,2,2,24,Trail Blazers,,Trail Blazers,Keith Herron,6'6'',78,195,Villanova,6/14/1956
1978,2.3,2,3,25,Hawks,,Hawks,Rick Wilson,6'4'',76,200,Louisville,2/7/1956
1978,2.4,2,4,26,Lakers,,Lakers,Ron Carter,6'5'',77,190,VMI,8/31/1956
1978,2.5,2,5,27,Pacers,,Pacers,Wayne Radford,6'3'',75,205,Indiana,5/29/1956
1978,2.6,2,6,28,Rockets,,Rockets,Buster Matheney,,,,,
1978,2.7,2,7,29,Pistons,,Pistons,John Long,6'5'',77,195,Detroit,8/28/1956
1978,2.8,2,8,30,Celtics,,Celtics,Jeff Judkins,6'6'',78,185,Utah,3/23/1956
1978,2.9,2,9,31,Bulls,,Bulls,Marvin Johnson,,,,,
1978,2.1,2,1,32,Knicks,,Knicks,John Rudd,6'7'',79,230,McNeese State,8/7/1955
1978,2.11,2,11,33,Cavaliers,,Cavaliers,Harry Davis,6'7'',79,220,Florida State,1/27/1956
1978,2.12,2,12,34,Knicks,,Knicks,Greg Bunch,6'6'',78,190,Cal. State-Fullerton,5/15/1956
1978,2.13,2,13,35,Jazz,,Jazz,Tom Green,6'2'',74,185,Southern,4/8/1956
1978,2.14,2,14,36,76ers,,76ers,Maurice Cheeks,6'1'',73,180,West Texas State,9/8/1956
1978,2.15,2,15,37,Bullets,,Bullets,Terry Sykes,,,,,
1978,2.16,2,16,38,Lakers,,Lakers,Lew Massey,,,,,
1978,2.17,2,17,39,Supersonics,,Supersonics,James Lee,,,,,
1978,2.18,2,18,40,Warriors,,Warriors,Wayne Cooper,6'10'',82,220,New Orleans,11/16/1956
1978,2.19,2,19,41,Braves,,Braves,Jerome Whitehead,6'10'',82,220,Marquette,9/30/1956
1978,2.2,2,2,42,Supersonics,,Supersonics,Kevin McDonald,,,,,
1978,2.21,2,21,43,76ers,,76ers,Glenn Hagan,6'0'',72,170,St. Bonaventure,6/25/1955
1978,2.22,2,22,44,Trail Blazers,,Trail Blazers,Clemon Johnson,6'10'',82,240,Florida A&M,9/12/1956
1978,3.1,3,1,45,Nets,,Nets,Mike Phillips,,,,,
1978,3.2,3,2,46,Nuggets,,Nuggets,Hollis Copeland,6'6'',78,180,Rutgers,12/20/1955
1978,3.3,3,3,47,Rockets,,Rockets,Billy Bates,6'4'',76,210,Kentucky State,5/31/1956
1978,3.4,3,4,48,Braves,,Braves,Mike Santos,,,,,
1978,3.5,3,5,49,Kings,,Kings,Jeff Cook,6'10'',82,215,Idaho State,10/21/1956
1978,3.6,3,6,50,Celtics,,Celtics,Dana Skinner,,,,,
1978,3.7,3,7,51,Braves,,Braves,Ricky Gallon,,,,,
1978,3.8,3,8,52,Kings,,Kings,Mike Russell,,,,,
1978,3.9,3,9,53,Bulls,,Bulls,Randy Ayers,,,,,
1978,3.1,3,1,54,Hawks,,Hawks,Steve Grant,,,,,
1978,3.11,3,11,55,Knicks,,Knicks,Marc Iavaroni,6'8'',80,210,Virginia,9/15/1956
1978,3.12,3,12,56,Warriors,,Warriors,Steve Neff,,,,,
1978,3.13,3,13,57,Cavaliers,,Cavaliers,Ken Higgs,6'0'',72,180,LSU,1/31/1955
1978,3.14,3,14,58,Bullets,,Bullets,Rick Apke,,,,,
1978,3.15,3,15,59,Bucks,,Bucks,Pat Cummings,6'9'',81,230,Cincinnati,7/11/1956
1978,3.16,3,16,60,Lakers,,Lakers,Michael Cooper,6'5'',77,170,New Mexico,4/15/1956
1978,3.17,3,17,61,Supersonics,,Supersonics,Dave Baxter,,,,,
1978,3.18,3,18,62,Nets,,Nets,Dave Batton,6'10'',82,240,Notre Dame,3/26/1956
1978,3.19,3,19,63,Suns,,Suns,Joel Kramer,6'7'',79,203,San Diego State,11/30/1955
1978,3.2,3,2,64,Spurs,,Spurs,Gerald Henderson,6'2'',74,175,Virginia Commonwealth,1/16/1956
