ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Weight,Height,Year,Eligibility,Hometown/Prior_School,Player_URL
LSU,FBALL,2007-2008,83,Mitch Joseph,Mitch,Joseph,TE,6/5/13,243,Fr.,HS,"New Iberia, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785345
LSU,FBALL,2007-2008,84,Rahim Alem,Rahim,Alem,DE,6/3/13,254,So.,1L,"New Orleans, La.; (St. Augustine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174060
LSU,FBALL,2007-2008,85,Alex Russian,Alex,Russian,TE,6/5/13,226,Fr.,HS,"Round Rock, Texas; (Round Rock HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785353
LSU,FBALL,2007-2008,86,Chris Mitchell,Chris,Mitchell,WR,6/1/00,180,So.,1L,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233495
LSU,FBALL,2007-2008,87,Jared Mitchell,Jared,Mitchell,WR,5/11/13,198,So.,1L,"New Iberia, La.; (Westgate HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233497
LSU,FBALL,2007-2008,88,Donald Hains,Donald,Hains,DL,5/11/13,243,Sr.,SQ,"Diamondhead, Miss.; (Hancock HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281284
LSU,FBALL,2007-2008,88,Ian Harding,Ian,Harding,WR,6/1/13,196,Fr.,HS,"New Orleans, La.; (Country Day HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1240361
LSU,FBALL,2007-2008,89,Keith Zinger,Keith,Zinger,TE,6/4/13,250,Sr.,4L,"Leesville, La.; (Leesville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174958
LSU,FBALL,2007-2008,90,Ricky Jean-Francois,Ricky,Jean-Francois,DE,6/3/13,281,So.,1L,"Miami, Fla.; (Carol City HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233659
LSU,FBALL,2007-2008,91,Charles Alexander,Charles,Alexander,DT,6/3/13,292,Jr.,1L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174921
LSU,FBALL,2007-2008,91,Trent Hebert,Trent,Hebert,PK,5/9/13,182,Fr.,HS,"Cecilia, La.; (Cecilia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208560
LSU,FBALL,2007-2008,92,Drake Nevis,Drake,Nevis,DL,6/1/13,288,Fr.,HS,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785350
LSU,FBALL,2007-2008,93,Tyson Jackson,Tyson,Jackson,DE,6/5/13,291,Jr.,2L,"Edgard, La.; (West St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174931
LSU,FBALL,2007-2008,94,Will Blackwell,Will,Blackwell,DE,6/4/13,297,Fr.,HS,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785327
LSU,FBALL,2007-2008,95,Lazarius Levingston,Lazarius,Levingston,DE,6/4/13,277,Fr.,RS,"Ruston, La.; (Ruston HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233486
LSU,FBALL,2007-2008,96,Kentravis Aubrey,Kentravis,Aubrey,DL,6/3/13,285,Fr.,HS,"Bastrop, La.; (Bastrop HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785325
LSU,FBALL,2007-2008,97,Al Woods,Al,Woods,DT,6/4/13,316,So.,1L,"Elton, La.; (Elton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233526
LSU,FBALL,2007-2008,98,Sidell Corley,Sidell,Corley,DE,6/4/13,274,Fr.,HS,"Mobile, Ala.; (McGill-Toolen HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785332
LSU,FBALL,2007-2008,99,Marlon Favorite,Marlon,Favorite,DT,6/1/13,302,Jr.,2L,"Harvey, La.; (West Jefferson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174924
LSU,FBALL,2006-2007,1,Tyson Andrus,Tyson,Andrus,DB,6/1/00,170,Fr.,RS,"Lafayette, La.; (Northside HS/Ole Miss)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523286
LSU,FBALL,2006-2007,1,Brandon LaFell,Brandon,LaFell,WR,6/3/13,194,Fr.,RS,"Houston, Texas; (Lamar HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174062
LSU,FBALL,2006-2007,1,Chris Reed,Chris,Reed,PK,5/10/13,175,So.,HS,"Covington, La.; (Fountainbleau HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281266
LSU,FBALL,2006-2007,2,JaMarcus Russell,JaMarcus,Russell,QB,6/6/13,260,Jr.,3L,"Mobile, Ala.; (Williamson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174908
LSU,FBALL,2006-2007,3,Craig Davis,Craig,Davis,WR,6/2/13,207,Sr.,4L,"New Orleans, La.; (O.P. Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174964
LSU,FBALL,2006-2007,4,Craig Brodie,Craig,Brodie,WR,5/10/13,180,Fr.,HS,"New Iberia, La.; (Westgate HS)",0
LSU,FBALL,2006-2007,4,Jai Eugene,Jai,Eugene,CB,5/11/13,184,Fr.,HS,"St. Rose, La.; (Destrehan HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233471
LSU,FBALL,2006-2007,5,Darrell Glasper,Darrell,Glasper,CB,5/6/13,162,Fr.,RS,"Baton Rouge, La.; (Redemptorist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523378
LSU,FBALL,2006-2007,5,Keiland Williams,Keiland,Williams,RB,5/11/13,223,Fr.,HS,"Lafayette, La.; (Hargrave Military Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233525
LSU,FBALL,2006-2007,6,Terrell Clayton,Terrell,Clayton,WR,5/9/13,180,Sr.,SQ,"Shreveport, La.; (C.E. Byrd HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174910
LSU,FBALL,2006-2007,6,Colt David,Colt,David,PK,5/9/13,175,So.,1L,"Grapevine, Texas; (Grapevine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175227
LSU,FBALL,2006-2007,7,Ali Highsmith,Ali,Highsmith,LB,6/1/13,225,Jr.,2L,"Miami, Fla.; (Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175010
LSU,FBALL,2006-2007,7,Paul Rushing,Paul,Rushing,WR,5/11/13,185,Fr.,SQ,"Houston, Texas; (Cypress Creek HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281260
LSU,FBALL,2006-2007,8,Josh Graham,Josh,Graham,PK,5/11/13,185,Fr.,HS,"Covington, La.; (Covington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281286
LSU,FBALL,2006-2007,8,Trindon Holliday,Trindon,Holliday,WR,5/5/13,159,Fr.,HS,"Zachary, La.; (Northeast HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233482
LSU,FBALL,2006-2007,9,Early Doucet,Early,Doucet,WR,6/1/00,207,Jr.,2L,"St. Martinville, La.; (St. Martinville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174939
LSU,FBALL,2006-2007,10,Ricky Dixon,Ricky,Dixon,WR,6/2/13,216,Fr.,HS,"LaPlace, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233469
LSU,FBALL,2006-2007,10,Quentin LeDay,Quentin,LeDay,WR,6/1/13,187,So.,SQ,"Opelousas, La.; (Opelousas HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281254
LSU,FBALL,2006-2007,11,Ryan Perrilloux,Ryan,Perrilloux,QB,6/3/13,222,Fr.,RS,"LaPlace, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174063
LSU,FBALL,2006-2007,11,Kelvin Sheppard,Kelvin,Sheppard,LB,6/3/13,228,Fr.,HS,"Stone Mountain, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233520
LSU,FBALL,2006-2007,12,Troy Giddens,Troy,Giddens,DB,5/11/13,218,Fr.,RS,"Hammond, La.; (Hammond HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233475
LSU,FBALL,2006-2007,12,Jimmy Welker,Jimmy,Welker,QB,6/3/13,229,Jr.,SQ,"Tarzana, Calif.; (Notre Dame HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281255
LSU,FBALL,2006-2007,13,Josh McManus,Josh,McManus,WR,5/11/13,184,Jr.,SQ,"New Orleans, La.; (Brother Martin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281265
LSU,FBALL,2006-2007,14,Jeremy Bunting,Jeremy,Bunting,QB,5/10/13,180,So.,SQ,"Tioga, La.; (Tioga HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281257
LSU,FBALL,2006-2007,14,Sammy Joseph,Sammy,Joseph,CB,5/11/13,184,Sr.,2L,"New Orleans, La.; (Archbishop Shaw HS/Colorado)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174883
LSU,FBALL,2006-2007,15,Matt Flynn,Matt,Flynn,QB,6/3/13,228,Jr.,2L,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174952
LSU,FBALL,2006-2007,16,Craig Steltz,Craig,Steltz,S,6/2/13,204,Jr.,1L,"New Orleans, La.; (Archbishop Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174877
LSU,FBALL,2006-2007,18,Jacob Hester,Jacob,Hester,RB,6/1/00,228,Jr.,2L,"Shreveport, La.; (Evangel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174927
LSU,FBALL,2006-2007,19,Jonathan Zenon,Jonathan,Zenon,DB,6/1/00,176,Jr.,1L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174954
LSU,FBALL,2006-2007,21,Donnie Chaucer,Donnie,Chaucer,RB,5/11/13,192,Jr.,SQ,"Hammond, La.; (St. Thomas Aquinas HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281259
LSU,FBALL,2006-2007,21,Chevis Jackson,Chevis,Jackson,DB,6/1/00,190,Jr.,2L,"Mobile, Ala.; (St. Paul's HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174930
LSU,FBALL,2006-2007,22,Alley Broussard,Alley,Broussard,RB,6/1/00,250,Jr.,3L,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174960
LSU,FBALL,2006-2007,23,Renaldo Thompson,Renaldo,Thompson,DB,5/11/13,179,Jr.,SQ,"Shreveport, La.; (Byrd HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281261
LSU,FBALL,2006-2007,24,Sean Gaudet,Sean,Gaudet,PK,5/9/13,165,Jr.,SQ,"New Orleans, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281262
LSU,FBALL,2006-2007,24,Keron Gordon,Keron,Gordon,S,6/1/13,210,Sr.,4L,"Tampa, Fla.; (Plant HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174991
LSU,FBALL,2006-2007,25,Justin Vincent,Justin,Vincent,RB,5/10/13,223,Sr.,4L,"Lake Charles, La.; (Barbe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174995
LSU,FBALL,2006-2007,26,Richard Murphy,Richard,Murphy,RB,6/1/13,198,Fr.,HS,"Rayville, La.; (Rayville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233508
LSU,FBALL,2006-2007,26,Josh Stoltz,Josh,Stoltz,LB,5/11/13,205,Fr.,SQ,"Kenner, La.; (Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281264
LSU,FBALL,2006-2007,27,Curtis Taylor,Curtis,Taylor,DB,6/3/13,204,So.,1L,"Franklinton, La.; (Franklinton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174880
LSU,FBALL,2006-2007,28,R.J. Jackson,R.J.,Jackson,RB,6/1/00,209,Fr.,RS,"Houston, Texas; (Westside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174028
LSU,FBALL,2006-2007,29,Jared Fugate,Jared,Fugate,RB,6/1/00,195,So.,HS,"Brentwood, Tenn.; (Brentwood HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281263
LSU,FBALL,2006-2007,29,Chris Hawkins,Chris,Hawkins,DB,6/1/13,181,Fr.,RS,"Walker, La.; (Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174057
LSU,FBALL,2006-2007,30,Chad Baniecki,Chad,Baniecki,FB,6/1/13,223,So.,TR,"Seton, Ariz.; (Seton HS/Mesa CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523310
LSU,FBALL,2006-2007,30,LaRon Landry,LaRon,Landry,FS,6/2/13,202,Sr.,4L,"Ama, La.; (Hahnville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174956
LSU,FBALL,2006-2007,31,Jessie Daniels,Jessie,Daniels,SS,6/1/00,205,Sr.,3L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174955
LSU,FBALL,2006-2007,32,Charles Scott,Charles,Scott,RB,5/11/13,221,Fr.,HS,"Saline, La.; (Jonesboro-Hodge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233518
LSU,FBALL,2006-2007,33,Pete Sanders,Pete,Sanders,FB,6/1/00,225,Fr.,HS,"Stone Mountain, Ga.; (Parkview HS)",0
LSU,FBALL,2006-2007,33,Jason Spadoni,Jason,Spadoni,LB,6/1/00,223,Sr.,4L,"Kenner, La.; (John Curtis HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175004
LSU,FBALL,2006-2007,35,Luke Sanders,Luke,Sanders,LB,6/5/13,235,Jr.,1L,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174876
LSU,FBALL,2006-2007,36,Patrick Fisher,Patrick,Fisher,P,6/5/13,253,Jr.,SQ,"Hyattsville, Md.; (DeMatha HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174945
LSU,FBALL,2006-2007,37,Daniel Francis,Daniel,Francis,DB,5/11/13,185,Sr.,4L,"Port Barre, La.; (Port Barre HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174948
LSU,FBALL,2006-2007,38,Brady Dalfrey,Brady,Dalfrey,P,6/1/00,207,So.,SQ,"Carencro, La.; (Carencro HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174882
LSU,FBALL,2006-2007,39,Ryan Gaudet,Ryan,Gaudet,PK,5/7/13,154,Sr.,3L,"New Orleans, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174913
LSU,FBALL,2006-2007,39,Carlos Rachel,Carlos,Rachel,WR,5/9/13,175,Jr.,SQ,"New Orleans, La.; (Shaw HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174909
LSU,FBALL,2006-2007,40,Shawn Jordan,Shawn,Jordan,FB,5/11/13,241,Jr.,1L,"El Paso, Texas; (Riverside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174226
LSU,FBALL,2006-2007,40,Anthony Zehyoue,Anthony,Zehyoue,DE,6/1/13,249,Jr.,SQ,"Baton Rouge, La.; (McKinley HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281269
LSU,FBALL,2006-2007,41,Chris Jackson,Chris,Jackson,PK,6/1/00,172,Sr.,4L,"River Ridge, La.; (John Curtis HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174949
LSU,FBALL,2006-2007,42,Steven Korte,Steven,Korte,FB,6/1/13,223,So.,1L,"Mandeville, La.; (Fontainebleau HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174061
LSU,FBALL,2006-2007,42,Micah Metrailer,Micah,Metrailer,LB,6/1/13,234,Jr.,SQ,"Baton Rouge, La.; (Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174170
LSU,FBALL,2006-2007,43,Harry Coleman,Harry,Coleman,S,6/2/13,205,Fr.,RS,"Baldwin, La.; (West St. Mary HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174938
LSU,FBALL,2006-2007,44,Danny McCray,Danny,McCray,S,6/1/13,205,Fr.,HS,"Houston, Texas; (Westfield HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233493
LSU,FBALL,2006-2007,45,Quinn Johnson,Quinn,Johnson,FB,6/2/13,238,So.,SQ,"Edgard, La.; (West St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174933
LSU,FBALL,2006-2007,46,J.D. Lott,J.D.,Lott,TE,6/4/13,232,Fr.,HS,"Hoover, Ala.; (Briarwood Christian HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233492
LSU,FBALL,2006-2007,47,Tremaine Johnson,Tremaine,Johnson,DE,6/2/13,273,So.,1L,"Galena Park, Texas; (Galena Park HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174934
LSU,FBALL,2006-2007,48,Darry Beckwith,Darry,Beckwith,LB,6/1/13,232,So.,1L,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174056
LSU,FBALL,2006-2007,49,Caleb Angelle,Caleb,Angelle,DE,6/4/13,245,Jr.,SQ,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281273
LSU,FBALL,2006-2007,49,Kirston Pittman,Kirston,Pittman,DE,6/4/13,254,Jr.,2L,"Garyville, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174950
LSU,FBALL,2006-2007,50,Michael Ricks,Michael,Ricks,LB,5/11/13,224,Sr.,SQ,"Amite, La.; (Oak Forest HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174916
LSU,FBALL,2006-2007,51,Jacob O'Hair,Jacob,O'Hair,SNP,6/2/13,224,Jr.,TR,"Rancho Cucamonga, Calif.; (Rancho Cucamonga HS/Mt. San Antonio JC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523379
LSU,FBALL,2006-2007,52,Ryan Willis,Ryan,Willis,DE,6/3/13,269,Sr.,3L,"New Orleans, La.; (Holy Cross HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175006
LSU,FBALL,2006-2007,53,Ace Foyil,Ace,Foyil,LB,6/3/13,229,So.,TR,"Madisonville, La.; (Mandeville HS/Tulane)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281278
LSU,FBALL,2006-2007,54,Jacob Cutrera,Jacob,Cutrera,LB,6/4/13,227,Fr.,HS,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233457
LSU,FBALL,2006-2007,55,Josh Chauvin,Josh,Chauvin,LB,5/10/13,210,Jr.,SQ,"Houma, La.; (Vandebilt Catholic HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281272
LSU,FBALL,2006-2007,55,Andrew Decker,Andrew,Decker,OL,6/3/13,284,So.,TR,"Holland, Ohio; (St. John's HS/Toledo)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281276
LSU,FBALL,2006-2007,56,Perry Riley,Perry,Riley,LB,6/1/13,220,Fr.,HS,"Ellenwood, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233517
LSU,FBALL,2006-2007,57,Richard Dugas,Richard,Dugas,C,6/1/00,250,Fr.,HS,"Lincoln, Neb.; (Pius X HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882516
LSU,FBALL,2006-2007,57,Derrick Odom,Derrick,Odom,LB,6/2/13,202,Fr.,HS,"Jackson, Miss.; (Callaway HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233511
LSU,FBALL,2006-2007,58,Jeremy Benton,Jeremy,Benton,LB,6/1/13,227,So.,SQ,"Monroe, La.; (Quachita HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281275
LSU,FBALL,2006-2007,58,Michael Jeanise,Michael,Jeanise,OL,6/2/13,300,Fr.,HS,"Denham Springs, La.; (Live Oak HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882511
